id,volume,lon,lat,edd
2566,250,77.65412362,12.99008488,2023-02-08
2567,2000,77.6400208,12.9837592,2023-02-09
2568,1000,77.6231332,12.95441676,2023-02-09
2569,32000,77.47867394,13.00852122,2023-02-08
2570,1000,77.51247982,12.94982763,2023-02-10
2571,16000,77.65538114,13.04208081,2023-02-08
2572,64000,77.53432666,13.00162052,2023-02-10
2573,2000,77.60926674,12.97658573,2023-02-11
2574,500,77.56314865,12.90539112,2023-02-09
2575,64000,77.62510034,12.94587671,2023-02-10
2576,250,77.65471958,12.93775075,2023-02-11
2577,16000,77.48491267,12.97307312,2023-02-09
2578,500,77.61158693,12.86458391,2023-02-10
2579,16000,77.56494782,13.00174959,2023-02-08
2580,4000,77.61849734,12.90131169,2023-02-09
2581,250,77.6147641,12.95693903,2023-02-10
2582,1000,77.66294456,12.99815434,2023-02-11
2583,64000,77.56946465,12.98606656,2023-02-09
2584,32000,77.55141397,12.95711679,2023-02-08
2585,64000,77.55641034,13.08412149,2023-02-10
2586,125,77.67761,13.01669907,2023-02-11
2587,125,77.65060735,13.03507008,2023-02-08
2588,125,77.62057982,12.99211366,2023-02-08
2589,128000,77.59929841,12.9041897,2023-02-09
2590,32000,77.59263819,13.0097677,2023-02-10
2591,64000,77.63729295,12.99223851,2023-02-08
2592,256000,77.65372256,12.98850574,2023-02-08
2593,500,77.65323032,12.95356202,2023-02-09
2594,4000,77.64069691,13.01672689,2023-02-08
2595,64000,77.57943829,12.93267463,2023-02-08
2596,128000,77.53568329,12.98733795,2023-02-08
2597,2000,77.62894316,13.00772413,2023-02-08
2598,125,77.61290208,13.02179715,2023-02-09
2599,128000,77.55442521,12.93548874,2023-02-11
2600,2000,77.53369023,12.97013246,2023-02-11
2601,125,77.52546515,12.89015765,2023-02-11
2602,8000,77.57917443,12.91017486,2023-02-08
2603,250,77.61945572,13.00276901,2023-02-08
2604,500,77.63992436,12.86037542,2023-02-10
2605,8000,77.56442372,12.90299054,2023-02-10
2606,32000,77.55870294,12.89672101,2023-02-09
2607,256000,77.51241752,12.89300761,2023-02-08
2608,500,77.66407225,12.96524736,2023-02-08
2609,128000,77.55325107,12.91254771,2023-02-10
2610,256000,77.59356321,12.89999657,2023-02-09
2611,16000,77.52204048,13.0981551,2023-02-09
2612,500,77.61645692,12.88033432,2023-02-09
2613,4000,77.59089475,12.94324534,2023-02-08
2614,32000,77.54208509,12.88625679,2023-02-08
2615,1000,77.61250208,12.99927283,2023-02-11
2616,128000,77.62402236,12.98848766,2023-02-11
2617,8000,77.61970851,12.94573362,2023-02-09
2618,250,77.58597311,12.91581339,2023-02-10
2619,256000,77.5497135,13.02715497,2023-02-10
2620,32000,77.58401754,12.99237418,2023-02-11
2621,1000,77.541686,13.03348743,2023-02-08
2622,500,77.62735649,12.9365985,2023-02-11
2623,256000,77.66972191,13.01126322,2023-02-08
2624,1000,77.5691942,13.07057319,2023-02-11
2625,64000,77.58114499,13.02115466,2023-02-08
2626,2000,77.67558176,12.95906853,2023-02-09
2627,256000,77.62208917,12.96112392,2023-02-09
2628,128000,77.65058954,12.95952467,2023-02-09
2629,250,77.57203158,12.9739476,2023-02-10
2630,125,77.58691714,12.98558016,2023-02-09
2631,4000,77.61112369,13.04212798,2023-02-09
2632,125,77.69338166,12.9704728,2023-02-08
2633,1000,77.64530953,12.94104481,2023-02-08
2634,1000,77.67012845,12.98175309,2023-02-11
2635,1000,77.60888248,12.9900662,2023-02-11
2636,125,77.6980801,13.00947604,2023-02-10
2637,256000,77.60126882,12.89531373,2023-02-09
2638,2000,77.65643416,12.944824,2023-02-11
2639,1000,77.62726418,12.98117251,2023-02-09
2640,32000,77.61378226,12.95950941,2023-02-09
2641,4000,77.61541231,12.98075717,2023-02-10
2642,2000,77.55395999,12.89053936,2023-02-09
2643,4000,77.57013693,12.95310189,2023-02-08
2644,250,77.48590432,12.9770583,2023-02-08
2645,1000,77.50431962,12.95899437,2023-02-08
2646,64000,77.70670547,12.9300391,2023-02-09
2647,2000,77.59225438,12.99988309,2023-02-09
2648,125,77.63870894,13.00906024,2023-02-08
2649,128000,77.56422564,12.903048,2023-02-08
2650,16000,77.61185947,12.91755745,2023-02-08
2651,16000,77.51670399,12.97557791,2023-02-08
2652,2000,77.58555668,12.97894914,2023-02-09
2653,250,77.56494739,12.90938507,2023-02-09
2654,125,77.52023498,12.98922001,2023-02-09
2655,8000,77.48284478,12.88044472,2023-02-08
2656,8000,77.53956455,12.94910823,2023-02-08
2657,32000,77.58350094,13.03683868,2023-02-08
2658,500,77.5932787,12.98420621,2023-02-08
2659,125,77.56572971,12.99050141,2023-02-08
2660,8000,77.50422096,12.88857761,2023-02-09
2661,250,77.65499546,12.93697547,2023-02-09
2662,16000,77.60215682,12.93623354,2023-02-09
2663,2000,77.55836346,12.9729447,2023-02-08
2664,128000,77.57286071,12.95252925,2023-02-09
2665,1000,77.53409151,12.91901983,2023-02-10
2666,32000,77.56919428,12.95238567,2023-02-11
2667,8000,77.57306202,12.95592104,2023-02-08
2668,500,77.64196803,13.05545015,2023-02-10
2669,125,77.50273686,12.97134948,2023-02-09
2670,8000,77.54633838,12.9529943,2023-02-09
2671,2000,77.64983105,13.08346784,2023-02-08
2672,250,77.68587038,12.98218934,2023-02-09
2673,4000,77.60096986,13.00282948,2023-02-08
2674,64000,77.58927897,13.05574383,2023-02-09
2675,128000,77.50000943,12.92687879,2023-02-09
2676,1000,77.62561139,13.00392164,2023-02-08
2677,64000,77.51168403,12.95540893,2023-02-08
2678,64000,77.57641371,12.88564459,2023-02-08
2679,128000,77.64415162,12.97734938,2023-02-11
2680,125,77.65638301,12.97249307,2023-02-09
2681,8000,77.63271673,13.1120002,2023-02-10
2682,4000,77.55128421,13.0152522,2023-02-08
2683,250,77.61512725,12.89599876,2023-02-08
2684,500,77.64541021,13.0062485,2023-02-09
2685,256000,77.49308997,12.9158018,2023-02-09
2686,16000,77.59955163,12.96534841,2023-02-08
2687,8000,77.63186477,12.93583749,2023-02-08
2688,125,77.6210362,12.98726725,2023-02-08
2689,4000,77.69920389,12.89669235,2023-02-10
2690,4000,77.59144376,12.96302867,2023-02-09
2691,500,77.54983224,12.95617858,2023-02-08
2692,4000,77.57095004,13.0156892,2023-02-08
2693,32000,77.58799097,13.00443614,2023-02-09
2694,256000,77.50186742,12.98707765,2023-02-09
2695,500,77.46234188,13.02272383,2023-02-09
2696,4000,77.62273124,12.94332578,2023-02-09
2697,1000,77.57636005,12.99368945,2023-02-09
2698,8000,77.52728884,12.96125658,2023-02-09
2699,16000,77.52327382,12.96832758,2023-02-10
2700,1000,77.669436,12.86396245,2023-02-08
2701,125,77.57262559,12.99598732,2023-02-11
2702,4000,77.52844195,12.9631199,2023-02-10
2703,4000,77.55972262,12.96301956,2023-02-08
2704,16000,77.74148949,12.98365807,2023-02-09
2705,64000,77.57807342,13.03139034,2023-02-09
2706,250,77.53074454,12.96965244,2023-02-09
2707,500,77.58782026,13.03035106,2023-02-09
2708,256000,77.59815389,12.96520572,2023-02-09
2709,125,77.70432583,12.96199506,2023-02-11
2710,128000,77.60620542,12.98730796,2023-02-10
2711,1000,77.55044501,12.91681051,2023-02-08
2712,128000,77.63516101,13.00348578,2023-02-08
2713,125,77.52077262,12.96456476,2023-02-09
2714,64000,77.50061079,12.99835952,2023-02-09
2715,4000,77.5532019,12.9951412,2023-02-08
2716,2000,77.60261547,12.97347284,2023-02-08
2717,32000,77.59569874,12.95459054,2023-02-09
2718,128000,77.58602488,12.91220472,2023-02-08
2719,128000,77.60840762,13.09928929,2023-02-08
2720,128000,77.48456377,13.02086069,2023-02-08
2721,4000,77.58589596,12.98939171,2023-02-08
2722,64000,77.55882422,12.93554738,2023-02-08
2723,128000,77.52781656,13.0147253,2023-02-08
2724,16000,77.55382254,13.01366379,2023-02-11
2725,500,77.63551723,12.99389555,2023-02-11
2726,4000,77.57298558,13.04732702,2023-02-08
2727,1000,77.61526113,13.00582216,2023-02-11
2728,500,77.62761806,12.93627054,2023-02-08
2729,64000,77.59953248,12.98761862,2023-02-09
2730,128000,77.64721794,12.94584312,2023-02-09
2731,2000,77.579476,13.01945592,2023-02-11
2732,64000,77.49939551,12.97167159,2023-02-08
2733,250,77.59406179,12.99358263,2023-02-09
2734,500,77.56698368,12.96466775,2023-02-09
2735,256000,77.53727249,13.02266144,2023-02-10
2736,125,77.61917838,13.00351631,2023-02-10
2737,64000,77.5979318,12.98621704,2023-02-09
2738,64000,77.5453518,13.06102328,2023-02-08
2739,2000,77.58347393,13.00883238,2023-02-09
2740,256000,77.58195145,12.90973976,2023-02-09
2741,128000,77.61913441,12.9136543,2023-02-09
2742,4000,77.57332687,13.03044876,2023-02-10
2743,32000,77.65243898,13.0132833,2023-02-08
2744,500,77.64679863,13.009032,2023-02-08
2745,16000,77.59195531,12.87530434,2023-02-09
2746,500,77.59499571,12.92794847,2023-02-08
2747,32000,77.58209159,13.01818053,2023-02-10
2748,250,77.55209444,12.99192228,2023-02-10
2749,4000,77.59598306,12.93385597,2023-02-08
2750,250,77.56908932,13.03071732,2023-02-10
2751,250,77.56916989,13.04553322,2023-02-09
2752,4000,77.56349135,12.88311499,2023-02-08
2753,128000,77.51000226,12.96611471,2023-02-09
2754,256000,77.60757821,12.99276774,2023-02-10
2755,1000,77.65980583,13.08801163,2023-02-09
2756,128000,77.60770317,13.0107754,2023-02-08
2757,8000,77.6112989,13.02632512,2023-02-10
2758,16000,77.56787421,12.99815002,2023-02-10
2759,32000,77.58516414,12.97795737,2023-02-09
2760,2000,77.58802602,12.95259258,2023-02-08
2761,32000,77.65901376,12.90383531,2023-02-09
2762,16000,77.57313594,12.94426423,2023-02-08
2763,16000,77.47518324,13.03526586,2023-02-11
2764,64000,77.55632287,13.04229525,2023-02-09
2765,32000,77.59379755,13.00640318,2023-02-11
2766,128000,77.61337973,12.85993901,2023-02-08
2767,500,77.54843882,13.07493666,2023-02-11
2768,125,77.66852677,12.94901078,2023-02-10
2769,256000,77.53831849,13.02284557,2023-02-11
2770,8000,77.59505784,12.87622476,2023-02-08
2771,8000,77.5379872,13.05303445,2023-02-09
2772,500,77.60818258,13.05579391,2023-02-08
2773,64000,77.64459363,12.94578945,2023-02-08
2774,32000,77.69388457,12.94251022,2023-02-09
2775,4000,77.54418713,12.92368851,2023-02-09
2776,2000,77.59623147,13.04498777,2023-02-09
2777,500,77.51864064,12.91017801,2023-02-08
2778,500,77.56555061,12.96105751,2023-02-11
2779,256000,77.57062618,13.00007405,2023-02-11
2780,128000,77.5007134,12.94707183,2023-02-09
2781,500,77.60662423,12.93556802,2023-02-10
2782,4000,77.59843103,12.99621562,2023-02-11
2783,32000,77.61570185,12.97224955,2023-02-08
2784,4000,77.5791989,12.89934443,2023-02-09
2785,500,77.56917622,13.02871015,2023-02-08
2786,128000,77.626841,12.93410066,2023-02-08
2787,2000,77.54428278,12.90386515,2023-02-08
2788,128000,77.62627003,12.92029378,2023-02-08
2789,250,77.55818022,12.97572567,2023-02-10
2790,500,77.52994112,12.95702155,2023-02-10
2791,4000,77.67344802,13.00807966,2023-02-08
2792,8000,77.59215462,12.97934125,2023-02-08
2793,500,77.54763033,12.95774451,2023-02-11
2794,4000,77.56872423,13.00688582,2023-02-09
2795,125,77.57156276,13.01511929,2023-02-10
2796,1000,77.51953573,12.95347208,2023-02-08
2797,128000,77.58963957,12.96276949,2023-02-08
2798,125,77.63466779,12.93414788,2023-02-08
2799,32000,77.65622308,12.98445848,2023-02-08
2800,256000,77.63268766,13.07395632,2023-02-08
2801,1000,77.57053203,12.9935444,2023-02-08
2802,2000,77.66672265,12.98393542,2023-02-08
2803,8000,77.66931875,12.84801393,2023-02-08
2804,64000,77.5998034,12.95095196,2023-02-08
2805,64000,77.63343314,12.96571174,2023-02-10
2806,128000,77.59012118,12.94719193,2023-02-10
2807,125,77.57824095,13.03764332,2023-02-11
2808,2000,77.53936932,13.00425319,2023-02-09
2809,8000,77.60302029,12.94600922,2023-02-11
2810,16000,77.66594984,13.05447168,2023-02-08
2811,500,77.67777657,13.07103625,2023-02-08
2812,256000,77.57691325,12.97811523,2023-02-08
2813,2000,77.6618913,12.93866074,2023-02-08
2814,128000,77.56297515,13.01074361,2023-02-10
2815,2000,77.65988874,12.94139772,2023-02-11
2816,500,77.52445302,12.91003011,2023-02-10
2817,250,77.56642621,13.03011365,2023-02-09
2818,16000,77.55936255,12.97233492,2023-02-08
2819,8000,77.60101716,12.97082086,2023-02-08
2820,32000,77.53085218,12.94013278,2023-02-09
2821,4000,77.64654898,12.95797379,2023-02-09
2822,32000,77.55188738,12.97950708,2023-02-11
2823,128000,77.67879515,13.01779975,2023-02-08
2824,32000,77.64293248,12.92187878,2023-02-09
2825,4000,77.65481303,13.03755789,2023-02-08
2826,16000,77.62013247,13.02292146,2023-02-11
2827,4000,77.53629077,13.00138648,2023-02-11
2828,64000,77.57087439,12.97926912,2023-02-09
2829,1000,77.56678754,12.97638827,2023-02-10
2830,250,77.58802406,12.93725496,2023-02-08
2831,128000,77.54465138,12.91106196,2023-02-09
2832,8000,77.58246792,13.01505912,2023-02-08
2833,125,77.56181944,12.97483655,2023-02-08
2834,2000,77.53894544,13.00243157,2023-02-11
2835,2000,77.57210442,13.01195963,2023-02-10
2836,125,77.6658486,12.86443514,2023-02-08
2837,500,77.48559719,12.9396698,2023-02-08
2838,128000,77.70296424,13.04521079,2023-02-10
2839,125,77.59226325,13.01247383,2023-02-08
2840,4000,77.593642,12.90571668,2023-02-11
2841,256000,77.64303574,13.0020428,2023-02-10
2842,125,77.56855031,12.9853581,2023-02-08
2843,2000,77.56339455,13.03768059,2023-02-09
2844,256000,77.53837045,12.91151549,2023-02-08
2845,16000,77.53308419,12.90799833,2023-02-11
2846,250,77.56479796,12.99831273,2023-02-09
2847,2000,77.49778771,12.94402035,2023-02-08
2848,256000,77.57913084,12.94984003,2023-02-08
2849,4000,77.60025537,12.89270178,2023-02-10
2850,2000,77.61697666,13.03352628,2023-02-11
2851,8000,77.50621448,12.97019633,2023-02-11
2852,2000,77.73394074,13.04505779,2023-02-08
2853,32000,77.54627549,12.92090743,2023-02-09
2854,32000,77.63234408,12.93589947,2023-02-10
2855,500,77.57463998,12.94035167,2023-02-08
2856,32000,77.58760126,12.94584047,2023-02-09
2857,1000,77.58149923,12.91012646,2023-02-08
2858,16000,77.71500529,13.01603331,2023-02-10
2859,256000,77.59716485,12.98294214,2023-02-08
2860,32000,77.5697511,12.99595903,2023-02-09
2861,1000,77.61950826,12.90716341,2023-02-11
2862,128000,77.63070965,12.91700022,2023-02-08
2863,2000,77.6650861,12.98798946,2023-02-11
2864,250,77.51563615,12.99300811,2023-02-08
2865,500,77.63550152,13.03426836,2023-02-08
2866,256000,77.63032216,12.96105875,2023-02-11
2867,64000,77.57381875,13.02129879,2023-02-08
2868,4000,77.67213522,13.0641559,2023-02-10
2869,500,77.62492903,12.98257604,2023-02-08
2870,32000,77.68591104,13.0550626,2023-02-08
2871,500,77.5952188,12.93847507,2023-02-11
2872,16000,77.56015536,12.98047201,2023-02-08
2873,16000,77.6786728,13.00479588,2023-02-11
2874,1000,77.5630083,13.06305023,2023-02-09
2875,16000,77.49781723,12.84848614,2023-02-08
2876,8000,77.61195777,12.90969525,2023-02-08
2877,8000,77.49346869,12.96387533,2023-02-08
2878,125,77.57967147,12.97670434,2023-02-09
2879,250,77.62562227,12.91049613,2023-02-08
2880,125,77.60011408,12.96527443,2023-02-11
2881,64000,77.56177765,12.99761152,2023-02-08
2882,2000,77.58781399,12.88621265,2023-02-11
2883,64000,77.61370541,12.99421879,2023-02-09
2884,128000,77.66084665,12.93227025,2023-02-08
2885,4000,77.53187722,12.94272203,2023-02-08
2886,8000,77.65786551,12.93030136,2023-02-11
2887,128000,77.55438637,12.95730704,2023-02-09
2888,64000,77.60659737,12.94867567,2023-02-08
2889,125,77.61595596,13.0646686,2023-02-08
2890,16000,77.53908344,12.87107157,2023-02-11
2891,4000,77.59971896,12.95148885,2023-02-10
2892,1000,77.65755594,12.98506307,2023-02-09
2893,2000,77.55692361,13.05758684,2023-02-10
2894,125,77.56751607,13.00035278,2023-02-11
2895,32000,77.61213881,12.99198997,2023-02-08
2896,64000,77.50511731,12.95989385,2023-02-09
2897,8000,77.58732738,13.09868165,2023-02-08
2898,500,77.52978699,13.00576484,2023-02-09
2899,250,77.5609404,13.02975221,2023-02-09
2900,1000,77.56935099,13.02141323,2023-02-08
2901,1000,77.6003714,13.02992386,2023-02-09
2902,125,77.66031092,12.95072955,2023-02-08
2903,2000,77.58513064,12.96285372,2023-02-09
2904,256000,77.61137134,13.08429391,2023-02-08
2905,4000,77.57021356,12.95676314,2023-02-11
2906,256000,77.66364311,12.94953759,2023-02-08
2907,125,77.61247918,12.920172,2023-02-09
2908,1000,77.67442426,12.97234265,2023-02-11
2909,256000,77.55234891,13.0131337,2023-02-09
2910,16000,77.65326303,13.03618021,2023-02-08
2911,4000,77.60721262,12.95789888,2023-02-11
2912,2000,77.51114016,12.97770499,2023-02-08
2913,2000,77.64033947,12.98153424,2023-02-08
2914,4000,77.61180427,13.00210908,2023-02-08
2915,64000,77.53438703,12.93803256,2023-02-11
2916,250,77.57261832,12.96065564,2023-02-08
2917,125,77.56714902,12.92993011,2023-02-09
2918,8000,77.63297923,13.00981281,2023-02-09
2919,16000,77.59937056,12.85055508,2023-02-08
2920,64000,77.69622639,12.97926949,2023-02-08
2921,500,77.55674428,13.02369777,2023-02-08
2922,8000,77.51808062,13.03068622,2023-02-09
2923,500,77.57928968,13.07492058,2023-02-09
2924,16000,77.59769468,13.04773312,2023-02-09
2925,1000,77.58459592,13.03201311,2023-02-09
2926,125,77.51485636,12.91639471,2023-02-08
2927,32000,77.67480836,12.96448706,2023-02-09
2928,256000,77.64931386,13.0378116,2023-02-09
2929,16000,77.5641463,12.91269221,2023-02-08
2930,1000,77.53285481,12.94785852,2023-02-10
2931,8000,77.66548515,12.88145795,2023-02-10
2932,128000,77.61396248,12.91669134,2023-02-11
2933,128000,77.59200185,12.95837921,2023-02-11
2934,16000,77.61648072,13.01123433,2023-02-09
2935,125,77.61013973,13.01079829,2023-02-08
2936,4000,77.64708982,13.0329162,2023-02-08
2937,1000,77.59371444,12.97821341,2023-02-09
2938,256000,77.60099613,12.96268595,2023-02-09
2939,16000,77.6177585,12.90034413,2023-02-08
2940,32000,77.57255066,12.93384815,2023-02-09
2941,125,77.66472618,13.02022771,2023-02-09
2942,128000,77.59329451,13.00043902,2023-02-08
2943,500,77.56438694,12.84604353,2023-02-08
2944,32000,77.57184411,13.01887095,2023-02-11
2945,128000,77.56724394,12.84615153,2023-02-09
2946,64000,77.55214027,13.02785684,2023-02-08
2947,256000,77.58775908,12.98962864,2023-02-08
2948,1000,77.63263251,12.87802453,2023-02-08
2949,2000,77.52799274,13.01861269,2023-02-08
2950,32000,77.55953727,13.00092062,2023-02-08
2951,64000,77.56302515,12.96625506,2023-02-11
2952,32000,77.51205607,12.93702233,2023-02-08
2953,1000,77.57519441,12.9559445,2023-02-08
2954,8000,77.69369571,12.92881126,2023-02-09
2955,500,77.63158384,12.96414235,2023-02-08
2956,256000,77.69579607,13.0178993,2023-02-08
2957,256000,77.61570058,12.96894214,2023-02-11
2958,32000,77.59328147,12.95469434,2023-02-08
2959,32000,77.55927814,13.03619178,2023-02-10
2960,256000,77.64774441,12.98499457,2023-02-11
2961,4000,77.53929279,12.93609241,2023-02-11
2962,8000,77.62123396,12.95018687,2023-02-09
2963,2000,77.63507503,13.03484108,2023-02-08
2964,2000,77.63271844,13.08141518,2023-02-09
2965,8000,77.66823968,12.96668024,2023-02-09
2966,2000,77.66949211,12.96007251,2023-02-08
2967,125,77.63462671,12.92177517,2023-02-08
2968,125,77.63046364,12.88259662,2023-02-08
2969,1000,77.57135824,12.9641593,2023-02-08
2970,16000,77.55729578,12.97131382,2023-02-08
2971,1000,77.66065544,12.95910428,2023-02-08
2972,500,77.62631714,12.97439934,2023-02-08
2973,32000,77.51352253,12.96274968,2023-02-08
2974,125,77.61566584,12.97672561,2023-02-08
2975,16000,77.52901748,12.97056075,2023-02-10
2976,250,77.6794828,12.97165576,2023-02-09
2977,125,77.5376389,12.95868296,2023-02-08
2978,2000,77.58667271,12.94349692,2023-02-08
2979,4000,77.6582599,12.95304283,2023-02-08
2980,1000,77.60204332,12.91953928,2023-02-08
2981,250,77.57623943,13.04650251,2023-02-09
2982,500,77.59691004,12.96079876,2023-02-08
2983,125,77.60899912,12.94379893,2023-02-08
2984,125,77.56739297,12.97452435,2023-02-10
2985,125,77.62438368,12.96320909,2023-02-08
2986,32000,77.57801133,12.97813623,2023-02-10
2987,250,77.59604913,12.94055318,2023-02-09
2988,125,77.634407,12.99447732,2023-02-08
2989,125,77.66629027,12.95413996,2023-02-08
2990,16000,77.5744324,13.0316279,2023-02-08
2991,250,77.60046368,12.98875921,2023-02-09
2992,8000,77.57763685,12.97359617,2023-02-08
2993,128000,77.57066432,12.92820201,2023-02-10
2994,500,77.61155238,13.01717742,2023-02-08
2995,2000,77.56523946,12.95109568,2023-02-09
2996,64000,77.58065012,12.93794575,2023-02-10
2997,256000,77.61645126,13.00009391,2023-02-09
2998,128000,77.60828693,12.92938613,2023-02-10
2999,2000,77.57349972,12.97938978,2023-02-11
3000,256000,77.5556611,12.98051774,2023-02-08
